Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),
12/2/2013,39,46,,0
12/3/2013,29,,24,0
12/4/2013,31,37,25,0
12/5/2013,39,43,35,0
12/6/2013,40,45,35,0.01
12/7/2013,36,48,30,0.02
12/8/2013,32,47,25,0
12/9/2013,27,31,22,0
12/10/2013,26,29,22,0
12/11/2013,27,29,24,0
12/12/2013,28,30,26,0
12/13/2013,27,31,26,0
12/14/2013,34,40,27,0.09
12/15/2013,33,34,32,0
12/16/2013,33,46,27,0
12/17/2013,37,54,28,0
12/18/2013,42,51,33,0.01
12/19/2013,46,49,38,0.08
12/20/2013,38,45,33,0.18
12/21/2013,34,47,24,0
12/22/2013,47,50,36,0
12/23/2013,49,54,46,0.05
12/24/2013,53,56,48,0
12/25/2013,45,47,40,0.52
12/26/2013,41,44,38,0.5
12/27/2013,39,49,30,0
12/28/2013,45,47,43,0.01
12/29/2013,38,47,35,0.5
12/30/2013,34,37,29,0
12/31/2013,38,44,31,0
1/1/2014,45,50,36,0.11
1/2/2014,47,54,45,0.41
1/3/2014,46,51,37,0.06
1/4/2014,46,49,41,0.08
1/5/2014,42,47,38,0.44
1/6/2014,47,53,42,0.04
1/7/2014,51,55,47,0
1/8/2014,49,57,43,0
1/9/2014,49,53,46,0.01
1/10/2014,44,52,40,0
1/11/2014,42,47,34,0
1/12/2014,41,42,38,0
1/13/2014,42,44,39,0
1/14/2014,39,45,37,0.24
1/15/2014,34,42,25,0.02
1/16/2014,43,49,37,0.06
1/17/2014,41,51,35,0.04
1/18/2014,39,49,30,0
1/19/2014,43,47,39,0.41
1/20/2014,42,43,40,0.52
1/21/2014,39,42,,0.03
1/22/2014,33,,29,0
1/23/2014,39,47,33,0.09
1/24/2014,37,45,31,0.17
1/25/2014,33,44,26,0
1/26/2014,41,45,34,0.01
1/27/2014,40,46,36,0.37
1/28/2014,37,43,30,0
1/29/2014,37,44,29,0
1/30/2014,39,43,34,0.09
1/31/2014,36,46,30,0.02
2/1/2014,40,41,30,0
2/2/2014,40,49,34,0.3
2/3/2014,36,45,29,0
2/4/2014,37,49,30,0
2/5/2014,42,47,31,0.07
2/6/2014,45,53,36,0.19
2/7/2014,47,51,42,0.07
2/8/2014,42,45,39,0
2/9/2014,43,50,40,0.17
2/10/2014,40,43,35,0.02
2/11/2014,42,48,35,0.48
2/12/2014,42,48,33,0.01
2/13/2014,43,51,38,0.01
2/14/2014,43,51,34,0.59
2/15/2014,47,52,45,0
2/16/2014,42,50,39,0.24
2/17/2014,38,51,31,0.01
2/18/2014,40,51,30,0
2/19/2014,44,53,34,0.02
2/20/2014,45,53,32,0.11
2/21/2014,45,52,42,0.06
2/22/2014,40,45,31,0
2/23/2014,45,56,41,0.76
2/24/2014,44,59,28,0
2/25/2014,43,52,32,0
2/26/2014,43,48,41,0.09
2/27/2014,40,47,29,0
2/28/2014,41,43,39,0.17
3/1/2014,41,47,37,0.17
3/2/2014,40,51,33,0.01
3/3/2014,42,49,33,0.12
3/4/2014,43,50,37,0.02
3/5/2014,44,54,34,0
3/6/2014,44,55,32,0
3/7/2014,44,57,33,0
3/8/2014,50,65,38,0
3/9/2014,48,64,34,0
3/10/2014,50,65,35,0
3/11/2014,51,63,40,0
3/12/2014,49,61,38,0
3/13/2014,49,65,34,0
3/14/2014,52,68,38,0
3/15/2014,45,54,38,0
3/16/2014,51,67,38,0
3/17/2014,51,68,34,0
3/18/2014,53,69,37,0
3/19/2014,52,62,42,0
3/20/2014,54,70,38,0
3/21/2014,54,62,48,0
3/22/2014,47,55,46,0.37
3/23/2014,41,48,33,0.05
3/24/2014,41,47,36,0.02
3/25/2014,41,50,31,0.09
3/26/2014,43,53,37,0
3/27/2014,44,55,31,0
3/28/2014,48,62,34,0
3/29/2014,51,67,34,0
3/30/2014,56,66,45,0
3/31/2014,54,68,42,0
4/1/2014,53,66,38,0
4/2/2014,55,69,42,0
4/3/2014,57,63,51,0
4/4/2014,56,60,54,0
4/5/2014,55,62,51,0.04
4/6/2014,56,69,44,0
4/7/2014,58,72,43,0
4/8/2014,56,60,53,0
4/9/2014,50,62,38,0
4/10/2014,55,69,40,0
4/11/2014,58,71,44,0
4/12/2014,58,70,49,0
4/13/2014,56,67,47,0
4/14/2014,53,66,40,0
4/15/2014,47,56,38,0
4/16/2014,48,60,35,0
4/17/2014,50,65,36,0
4/18/2014,49,56,42,0.03
4/19/2014,45,53,33,0.01
4/20/2014,49,64,31,0
4/21/2014,51,56,47,0.22
4/22/2014,56,67,43,0.04
4/23/2014,59,72,47,0
4/24/2014,60,72,47,0
4/25/2014,58,67,48,0
4/26/2014,54,64,43,0
4/27/2014,51,60,42,0.07
4/28/2014,52,60,45,0
4/29/2014,51,63,39,0.01
4/30/2014,51,61,49,0.28
5/1/2014,48,65,51,0.13
5/2/2014,53,63,49,0.32
5/3/2014,49,53,46,0.01
5/4/2014,50,62,38,0
5/5/2014,55,69,40,0
5/6/2014,56,66,48,0
5/7/2014,58,67,53,0.06
5/8/2014,58,68,47,0.01
5/9/2014,62,70,55,0.01
5/10/2014,61,69,53,0
5/11/2014,51,61,50,0
5/12/2014,48,57,44,0.18
5/13/2014,48,61,44,0.01
5/14/2014,47,60,42,0.05
5/15/2014,51,60,43,0.25
5/16/2014,55,65,42,0
5/17/2014,59,71,47,0
5/18/2014,60,73,45,0
5/19/2014,61,76,45,0
5/20/2014,65,76,52,0
5/21/2014,65,77,55,0
5/22/2014,60,75,51,0.05
5/23/2014,61,73,53,0.09
5/24/2014,55,68,42,0
5/25/2014,60,74,43,0
5/26/2014,55,66,54,0
5/27/2014,58,63,54,0.04
5/28/2014,56,66,42,0.01
5/29/2014,59,70,47,0.06
5/30/2014,61,72,50,0
5/31/2014,60,71,46,0
6/1/2014,62,71,52,0
6/2/2014,63,73,55,0
6/3/2014,63,72,51,0
6/4/2014,53,65,54,0.03
6/5/2014,58,71,45,0.31
6/6/2014,66,84,47,0
6/7/2014,72,87,53,0
6/8/2014,76,92,57,0
6/9/2014,78,96,58,0
6/10/2014,76,93,63,0
6/11/2014,72,89,60,0.03
6/12/2014,71,89,66,0
6/13/2014,75,87,63,0.15
6/14/2014,68,77,60,0
6/15/2014,65,76,55,0
6/16/2014,68,78,56,0
6/17/2014,65,75,54,0
6/18/2014,69,79,57,0
6/19/2014,70,83,58,0
6/20/2014,67,78,55,0
6/21/2014,67,81,53,0
6/22/2014,73,87,58,0
6/23/2014,62,74,61,0
6/24/2014,69,81,60,0.08
6/25/2014,70,78,60,0
6/26/2014,69,81,53,0
6/27/2014,70,79,58,0
6/28/2014,57,76,59,0.18
6/29/2014,54,69,57,0.87
6/30/2014,61,71,51,0.07
7/1/2014,66,79,50,0
7/2/2014,68,78,61,0
7/3/2014,73,87,56,0
7/4/2014,64,85,63,0
7/5/2014,65,77,62,0.27
7/6/2014,65,85,58,0.1
7/7/2014,60,69,58,0.52
7/8/2014,55,68,57,0.27
7/9/2014,56,66,55,0.01
7/10/2014,59,65,53,0.33
7/11/2014,62,63,60,0.01
7/12/2014,61,69,58,0.05
7/13/2014,64,72,55,0
7/14/2014,65,74,60,0.14
7/15/2014,66,79,50,0.01
7/16/2014,72,85,58,0
7/17/2014,77,90,61,0
7/18/2014,79,94,62,0
7/19/2014,76,90,62,0
7/20/2014,60,73,64,0.15
7/21/2014,63,71,60,0.46
7/22/2014,67,69,63,0.1
7/23/2014,74,84,65,0
7/24/2014,70,85,61,0
7/25/2014,67,81,57,0
7/26/2014,62,78,61,0.09
7/27/2014,71,83,57,0.01
7/28/2014,62,69,58,0
7/29/2014,60,66,59,0.81
7/30/2014,65,75,60,0.67
7/31/2014,69,79,56,0
8/1/2014,71,83,59,0.01
8/2/2014,62,76,63,0.39
8/3/2014,62,76,59,0.24
8/4/2014,54,76,58,0.17
8/5/2014,67,77,55,0.35
8/6/2014,67,75,55,0.02
8/7/2014,64,77,63,0.01
8/8/2014,70,82,61,0.83
8/9/2014,68,78,63,0.15
8/10/2014,68,81,62,0.41
8/11/2014,65,70,58,0.05
8/12/2014,65,74,57,0
8/13/2014,59,65,54,0.03
8/14/2014,57,67,51,0.17
8/15/2014,60,69,56,0.29
8/16/2014,59,70,49,0.01
8/17/2014,61,72,45,0.01
8/18/2014,61,70,55,0
8/19/2014,63,72,53,0
8/20/2014,60,70,49,0
8/21/2014,59,70,47,0
8/22/2014,61,72,47,0
8/23/2014,59,66,54,0
8/24/2014,58,68,45,0.36
8/25/2014,55,67,48,0
8/26/2014,62,73,58,0.24
8/27/2014,65,72,59,0.41
8/28/2014,66,79,54,0
8/29/2014,62,72,64,0.16
8/30/2014,65,77,52,0
8/31/2014,62,68,58,0
9/1/2014,60,69,50,0
9/2/2014,62,73,48,0
9/3/2014,62,71,55,0
9/4/2014,64,76,53,0
9/5/2014,68,81,55,0
9/6/2014,69,80,56,0
9/7/2014,69,82,59,0
9/8/2014,71,84,58,0
9/9/2014,65,79,60,0
9/10/2014,66,76,61,0
9/11/2014,61,71,51,0
9/12/2014,60,70,50,0
9/13/2014,65,75,56,0
9/14/2014,64,73,56,0
9/15/2014,65,78,53,0
9/16/2014,65,81,53,0
9/17/2014,68,81,57,0
9/18/2014,68,81,57,0
9/19/2014,60,70,57,0.49
9/20/2014,65,77,59,0.12
9/21/2014,58,73,58,0.12
9/22/2014,57,65,51,0.03
9/23/2014,55,67,45,0
9/24/2014,52,63,46,0
9/25/2014,55,64,47,0.03
9/26/2014,57,70,44,0
9/27/2014,61,73,51,0
9/28/2014,62,78,48,0
9/29/2014,62,69,53,0
9/30/2014,64,74,56,0
10/1/2014,63,74,51,0
10/2/2014,63,74,51,0.01
10/3/2014,62,73,52,0
10/4/2014,58,72,44,0
10/5/2014,49,60,52,0.01
10/6/2014,57,64,47,0.91
10/7/2014,58,66,55,0.02
10/8/2014,63,74,52,0.18
10/9/2014,61,68,60,0
10/10/2014,57,62,57,0.69
10/11/2014,58,67,53,0.28
10/12/2014,49,63,49,0
10/13/2014,57,67,56,0.54
10/14/2014,57,67,53,0
10/15/2014,57,67,50,0
10/16/2014,60,65,53,0.06
10/17/2014,58,68,54,0.43
10/18/2014,59,72,48,0
10/19/2014,61,75,48,0.01
10/20/2014,56,72,54,0
10/21/2014,58,66,53,0.24
10/22/2014,49,54,45,0.07
10/23/2014,47,53,40,0.02
10/24/2014,49,58,38,0
10/25/2014,53,61,44,0
10/26/2014,53,64,44,0
10/27/2014,48,50,44,0.01
10/28/2014,49,55,46,0
10/29/2014,48,51,42,0
10/30/2014,51,63,45,0
10/31/2014,47,57,39,0
11/1/2014,47,55,42,0
11/2/2014,49,61,41,0
11/3/2014,48,61,52,0.16
11/4/2014,42,54,47,2.71
11/5/2014,47,51,45,1.71
11/6/2014,40,49,32,0
11/7/2014,42,47,37,0
11/8/2014,43,54,33,0.04
11/9/2014,43,47,35,0
11/10/2014,47,54,42,0.37
11/11/2014,51,60,38,0.02
11/12/2014,50,55,49,0.09
11/13/2014,42,47,34,0
11/14/2014,48,53,44,0
11/15/2014,47,52,48,0.91
11/16/2014,49,51,47,0.03
11/17/2014,46,52,45,0.08
11/18/2014,46,50,43,0.06
11/19/2014,43,46,40,0.02
11/20/2014,42,46,35,0
11/21/2014,45,55,40,0
11/22/2014,47,60,40,0
11/23/2014,48,60,39,0
11/24/2014,52,61,44,0
11/25/2014,51,55,48,0
11/26/2014,50,53,47,0.05
11/27/2014,51,57,49,0.07
11/28/2014,47,55,,0.17
11/29/2014,39,,37,0
11/30/2014,39,40,38,0
12/1/2014,37,39,35,0
12/2/2014,39,40,37,0
12/3/2014,38,40,37,0
12/4/2014,40,41,38,0.11
12/5/2014,41,44,40,0.19
12/6/2014,40,41,39,0.01
12/7/2014,41,44,36,0
12/8/2014,40,45,37,0.02
12/9/2014,38,41,35,0.13
12/10/2014,34,42,30,0
12/11/2014,42,45,37,0.1
12/12/2014,43,46,39,0.03
12/13/2014,45,52,38,0
12/14/2014,46,52,44,0.17
12/15/2014,44,50,41,0
12/16/2014,40,50,33,0.06
12/17/2014,38,46,31,0
12/18/2014,49,55,42,0.67
12/19/2014,51,54,,0.05
12/20/2014,43,,34,0.07
12/21/2014,42,50,36,0
12/22/2014,40,46,,0
12/23/2014,30,,28,0
12/24/2014,39,48,28,0
12/25/2014,42,48,35,0.01
12/26/2014,35,43,28,0
12/27/2014,37,42,31,0.24
12/28/2014,31,34,27,0.27
12/29/2014,26,33,18,0
12/30/2014,33,36,28,0
12/31/2014,34,39,28,0
1/1/2015,29,29,24,0
1/2/2015,31,36,27,0
1/3/2015,42,53,34,0.02
1/4/2015,41,45,34,0.17
1/5/2015,30,39,26,0
1/6/2015,28,33,26,0
1/7/2015,36,42,30,0.02
1/8/2015,45,51,40,0
1/9/2015,45,54,39,0.07
1/10/2015,54,56,48,0.02
1/11/2015,42,46,39,0.1
1/12/2015,38,46,32,0
1/13/2015,44,55,31,0
1/14/2015,45,50,41,0.22
1/15/2015,46,51,41,0.06
1/16/2015,42,42,40,0.08
1/17/2015,38,44,,0.39
1/18/2015,28,,22,0
1/19/2015,33,38,29,0
1/20/2015,34,37,33,0
1/21/2015,34,38,28,0
1/22/2015,36,37,33,0.06
1/23/2015,35,37,33,0
1/24/2015,34,37,31,0
1/25/2015,34,40,29,0.04
1/26/2015,34,39,31,0.02
1/27/2015,38,43,34,0.17
1/28/2015,38,43,34,0
1/29/2015,39,41,37,0.27
1/30/2015,36,41,33,0.2
1/31/2015,34,39,31,0.08
2/1/2015,35,38,32,0.12
2/2/2015,35,40,33,0.04
2/3/2015,33,35,31,0.05
2/4/2015,31,35,28,0
2/5/2015,29,33,25,0
2/6/2015,32,36,30,0
2/7/2015,30,36,25,0
2/8/2015,35,44,27,0
2/9/2015,36,45,28,0
2/10/2015,38,47,31,0
2/11/2015,32,45,21,0
2/12/2015,35,52,23,0
2/13/2015,39,55,23,0
2/14/2015,42,49,41,0.06
2/15/2015,42,49,36,0.28
2/16/2015,36,38,34,0.1
2/17/2015,39,41,36,0
2/18/2015,38,42,34,0
2/19/2015,39,50,33,0
2/20/2015,40,56,24,0
2/21/2015,41,44,39,0.28
2/22/2015,38,46,33,0
2/23/2015,38,45,29,0.04
2/24/2015,40,48,34,0.13
2/25/2015,40,47,28,0.03
2/26/2015,40,48,30,0
2/27/2015,41,44,40,0.36
2/28/2015,37,48,26,0.02
3/1/2015,43,52,34,0.13
3/2/2015,49,55,46,0.06
3/3/2015,44,54,31,0.09
3/4/2015,40,46,35,0.05
3/5/2015,40,48,33,0.06
3/6/2015,41,53,31,0
3/7/2015,42,57,30,0
3/8/2015,47,62,35,0
3/9/2015,50,62,37,0
3/10/2015,49,58,34,0
3/11/2015,50,57,45,0
3/12/2015,44,57,34,0
3/13/2015,42,52,32,0
3/14/2015,43,54,33,0
3/15/2015,42,53,33,0
3/16/2015,46,58,36,0
3/17/2015,49,65,36,0
3/18/2015,53,68,36,0
3/19/2015,49,55,43,0
3/20/2015,50,59,40,0
3/21/2015,46,51,43,0
3/22/2015,43,53,36,0.11
3/23/2015,45,59,31,0
3/24/2015,45,58,33,0
3/25/2015,42,43,38,0.16
3/26/2015,44,51,40,0.03
3/27/2015,47,56,41,0.01
3/28/2015,44,52,30,0
3/29/2015,51,54,47,0.03
3/30/2015,52,58,51,0.44
3/31/2015,51,58,52,0.05
4/1/2015,45,52,41,0.05
4/2/2015,45,53,40,0
4/3/2015,44,51,41,0.1
4/4/2015,45,52,43,0.1
4/5/2015,42,52,34,0.1
4/6/2015,44,55,33,0
4/7/2015,45,58,34,0
4/8/2015,50,64,35,0
4/9/2015,53,68,35,0
4/10/2015,54,70,35,0
4/11/2015,53,60,47,0
4/12/2015,55,69,40,0
4/13/2015,57,71,40,0
4/14/2015,60,74,44,0
4/15/2015,59,75,40,0
4/16/2015,58,69,47,0
4/17/2015,50,62,52,0.01
4/18/2015,52,60,44,0.77
4/19/2015,52,66,38,0
4/20/2015,56,69,42,0
4/21/2015,59,73,45,0
4/22/2015,61,76,47,0
4/23/2015,58,71,43,0
4/24/2015,57,72,36,0
4/25/2015,54,63,51,0
4/26/2015,58,70,51,0.11
4/27/2015,51,61,49,0.32
4/28/2015,49,57,42,0.29
4/29/2015,50,63,35,0
4/30/2015,51,61,39,0
5/1/2015,51,59,49,0.78
5/2/2015,57,63,53,0.75
5/3/2015,61,72,54,0.33
5/4/2015,64,73,55,0.24
5/5/2015,64,70,59,0
5/6/2015,54,66,45,0
5/7/2015,53,64,38,0.01
5/8/2015,53,63,41,0
5/9/2015,58,69,49,0.11
5/10/2015,59,73,41,0.02
5/11/2015,63,81,45,0
5/12/2015,67,81,50,0
5/13/2015,67,83,53,0
5/14/2015,60,70,55,0
5/15/2015,52,56,46,0.02
5/16/2015,58,69,47,0.02
5/17/2015,59,70,49,0
5/18/2015,61,74,44,0.02
5/19/2015,57,63,50,0
5/20/2015,46,60,43,0
5/21/2015,54,64,43,0.04
5/22/2015,58,68,45,0
5/23/2015,62,70,53,0
5/24/2015,63,72,50,0
5/25/2015,58,69,53,0
5/26/2015,53,60,48,0.18
5/27/2015,56,68,40,0
5/28/2015,60,76,41,0
5/29/2015,64,75,53,0
5/30/2015,59,69,54,0
5/31/2015,63,73,48,0
6/1/2015,62,70,56,0.04
6/2/2015,67,81,50,0.01
6/3/2015,69,84,51,0
6/4/2015,72,87,57,0
6/5/2015,78,92,59,0
6/6/2015,74,84,63,0
6/7/2015,70,81,60,0
6/8/2015,68,78,59,0
6/9/2015,64,71,57,0
6/10/2015,66,78,53,0
6/11/2015,73,88,57,0
6/12/2015,67,80,63,0
6/13/2015,68,79,60,0.41
6/14/2015,61,80,58,0
6/15/2015,57,66,61,0.69
6/16/2015,65,72,61,0.2
6/17/2015,64,75,52,0.08
6/18/2015,63,74,53,0
6/19/2015,63,71,54,0.03
6/20/2015,61,71,51,0
6/21/2015,65,75,56,0
6/22/2015,68,80,54,0.07
6/23/2015,60,68,50,0.04
6/24/2015,63,75,47,0
6/25/2015,68,81,54,0
6/26/2015,71,85,54,0
6/27/2015,71,81,61,0
6/28/2015,71,85,55,0
6/29/2015,74,88,57,0
6/30/2015,79,92,64,0
7/1/2015,81,96,63,0
7/2/2015,81,98,63,0
7/3/2015,83,98,65,0
7/4/2015,80,99,67,0
7/5/2015,82,99,67,0
7/6/2015,78,90,65,0
7/7/2015,82,100,66,0
7/8/2015,70,75,64,0
7/9/2015,68,78,59,0
7/10/2015,71,86,55,0
7/11/2015,76,89,56,0
7/12/2015,75,85,62,0
7/13/2015,76,85,68,0
7/14/2015,75,86,61,0
7/15/2015,77,92,62,0
7/16/2015,82,97,66,0
7/17/2015,78,99,67,0
7/18/2015,78,91,69,0
7/19/2015,76,89,66,0.01
7/20/2015,74,90,62,0
7/21/2015,80,95,63,0
7/22/2015,71,87,72,0
7/23/2015,75,86,65,0.06
7/24/2015,75,89,62,0
7/25/2015,68,75,65,0
7/26/2015,60,70,49,0
7/27/2015,68,77,58,0.08
7/28/2015,66,75,61,0.01
7/29/2015,62,72,57,0.06
7/30/2015,62,76,44,0
7/31/2015,65,76,52,0
8/1/2015,64,71,58,0.02
8/2/2015,71,87,55,0.04
8/3/2015,77,94,57,0
8/4/2015,63,80,65,0.26
8/5/2015,72,89,55,0.4
8/6/2015,81,97,62,0
8/7/2015,78,99,66,0
8/8/2015,68,77,67,0
8/9/2015,67,73,65,0.59
8/10/2015,67,72,64,0.2
8/11/2015,73,85,61,0.04
8/12/2015,79,92,66,0
8/13/2015,71,88,64,0
8/14/2015,65,78,62,0.95
8/15/2015,62,66,59,0
8/16/2015,62,68,53,0.1
8/17/2015,65,74,56,0
8/18/2015,64,72,54,0
8/19/2015,64,77,51,0
8/20/2015,66,77,53,0
8/21/2015,70,83,57,0
8/22/2015,71,84,57,0
8/23/2015,57,68,55,0
8/24/2015,62,72,56,0.59
8/25/2015,62,71,50,0.02
8/26/2015,67,82,49,0
8/27/2015,74,88,62,0
8/28/2015,74,86,67,0.13
8/29/2015,75,91,63,0
8/30/2015,76,93,60,0
8/31/2015,72,92,57,0
9/1/2015,65,69,63,0.12
9/2/2015,63,70,53,0.3
9/3/2015,62,70,55,0
9/4/2015,59,69,46,0
9/5/2015,58,64,54,0
9/6/2015,57,65,51,0
9/7/2015,57,67,48,0
9/8/2015,60,72,50,0
9/9/2015,63,76,51,0
9/10/2015,62,74,51,0
9/11/2015,62,79,45,0
9/12/2015,61,70,55,0
9/13/2015,63,76,57,0.53
9/14/2015,60,67,56,0.73
9/15/2015,56,68,49,0.06
9/16/2015,63,80,56,0.06
9/17/2015,58,61,56,1.37
9/18/2015,58,67,51,0.56
9/19/2015,58,68,54,0.02
9/20/2015,56,64,48,0
9/21/2015,56,68,45,0
9/22/2015,54,63,54,0
9/23/2015,54,62,49,0.09
9/24/2015,54,68,41,0
9/25/2015,57,67,47,0
9/26/2015,58,68,48,0
9/27/2015,58,68,51,0
9/28/2015,56,66,45,0
9/29/2015,55,65,45,0
9/30/2015,54,65,44,0
10/1/2015,51,60,42,0
10/2/2015,55,68,45,0
10/3/2015,50,66,46,0
10/4/2015,56,64,47,0.28
10/5/2015,59,67,53,0.03
10/6/2015,59,70,55,0.19
10/7/2015,58,63,54,0.54
10/8/2015,54,60,50,0
10/9/2015,53,64,43,0
10/10/2015,53,61,46,0
10/11/2015,53,62,46,0
10/12/2015,53,60,44,0
10/13/2015,48,55,,0.01
10/14/2015,40,,33,0
10/15/2015,39,43,31,0.05
10/16/2015,43,47,38,0.15
10/17/2015,45,51,40,0
10/18/2015,47,53,41,0
10/19/2015,46,56,38,0
10/20/2015,47,56,37,0
10/21/2015,49,56,43,0
10/22/2015,48,53,42,0.02
10/23/2015,53,61,47,0.03
10/24/2015,50,60,40,0.01
10/25/2015,55,64,48,0
10/26/2015,50,61,45,0.01
10/27/2015,52,66,41,0.01
10/28/2015,49,55,,0.75
10/29/2015,48,,46,0.36
10/30/2015,47,52,41,0.01
10/31/2015,48,64,38,0.01
11/1/2015,45,55,39,0
11/2/2015,46,52,43,0.02
11/3/2015,44,49,39,0
11/4/2015,49,64,39,0.07
11/5/2015,48,53,42,0.01
11/6/2015,57,66,49,0.01
11/7/2015,59,70,50,0.01
11/8/2015,55,67,45,0.01
11/9/2015,56,65,50,0.01
11/10/2015,45,56,35,0
11/11/2015,40,46,34,0
11/12/2015,42,50,36,0.02
11/13/2015,47,53,42,0
11/14/2015,48,55,39,0
11/15/2015,49,59,44,0
11/16/2015,46,60,31,0
11/17/2015,54,59,49,0
11/18/2015,56,61,51,0
11/19/2015,55,60,50,0.01
11/20/2015,54,60,,0.13
11/21/2015,41,,37,0.46
11/22/2015,37,43,34,0.06
11/23/2015,36,42,30,0.02
11/24/2015,30,37,21,0
11/25/2015,40,48,33,0.09
11/26/2015,40,46,36,0.18
11/27/2015,32,35,25,0
11/28/2015,37,48,31,0.01
11/29/2015,43,49,36,0.01
11/30/2015,50,54,46,0.02
12/1/2015,49,53,47,0.02
12/2/2015,40,54,32,0
12/3/2015,35,42,28,0
12/4/2015,44,47,36,0
12/5/2015,44,51,37,0.01
12/6/2015,45,54,31,0
12/7/2015,47,56,42,0.01
12/8/2015,41,52,31,0
12/9/2015,45,51,39,0.13
12/10/2015,33,37,27,0
12/11/2015,39,45,31,0
12/12/2015,45,56,40,0
12/13/2015,36,39,34,0
12/14/2015,35,41,27,0
12/15/2015,39,48,32,0
12/16/2015,50,54,43,0.33
12/17/2015,47,55,43,0.01
12/18/2015,49,53,41,0
12/19/2015,43,47,40,0.01
12/20/2015,48,58,35,0.01
12/21/2015,50,54,46,0.16
12/22/2015,47,53,45,0.04
12/23/2015,44,50,34,0
12/24/2015,48,55,38,0.05
12/25/2015,45,56,36,0.01
12/26/2015,42,49,33,0
12/27/2015,38,44,33,0.01
12/28/2015,41,54,32,0
12/29/2015,39,50,34,0
12/30/2015,37,45,31,0.02
12/31/2015,44,49,35,0.02
1/1/2016,42,46,39,0.09
1/2/2016,43,48,40,0.13
1/3/2016,42,45,39,0.21
1/4/2016,44,49,40,0.44
1/5/2016,43,46,40,0.07
1/6/2016,42,44,38,0.02
1/7/2016,44,57,40,0.09
1/8/2016,42,44,38,0.35
1/9/2016,45,51,40,0.13
1/10/2016,45,46,43,0.08
1/11/2016,44,52,41,0.32
1/12/2016,43,49,39,0.23
1/13/2016,39,44,38,0.02
1/14/2016,34,41,27,0
1/15/2016,36,39,31,0
1/16/2016,36,40,33,0.02
1/17/2016,32,39,29,0
1/18/2016,26,31,21,0
1/19/2016,33,35,28,0.01
1/20/2016,35,36,34,0.11
1/21/2016,31,38,26,0
1/22/2016,32,42,25,0
1/23/2016,42,53,35,0.11
1/24/2016,34,41,27,0
1/25/2016,38,51,29,0
1/26/2016,39,51,30,0
1/27/2016,42,46,33,0
1/28/2016,47,51,45,0
1/29/2016,44,51,39,0.13
1/30/2016,43,48,34,0
1/31/2016,49,55,43,0.52
2/1/2016,52,52,50,0.2
2/2/2016,50,54,,0.01
2/3/2016,42,,37,0.15
2/4/2016,40,44,35,0.06
2/5/2016,44,53,42,0.05
2/6/2016,47,58,33,0
2/7/2016,47,49,41,0.02
2/8/2016,46,54,39,0.2
2/9/2016,46,53,44,0.2
2/10/2016,39,46,37,0.49
2/11/2016,35,43,26,0
2/12/2016,37,44,30,0
2/13/2016,45,50,42,0.42
2/14/2016,42,46,,0.27
2/15/2016,37,,34,0.17
2/16/2016,36,40,31,0
2/17/2016,35,36,34,0
2/18/2016,33,39,23,0
2/19/2016,39,46,34,0
2/20/2016,42,50,34,0
2/21/2016,51,58,48,0.03
2/22/2016,46,56,36,0
2/23/2016,44,50,38,0.01
2/24/2016,34,41,25,0.05
2/25/2016,38,45,35,0.44
2/26/2016,37,44,31,0
2/27/2016,38,50,28,0
2/28/2016,39,45,35,0
2/29/2016,40,44,36,0
3/1/2016,38,47,27,0
3/2/2016,41,50,39,0.03
3/3/2016,38,46,33,0.28
3/4/2016,40,47,29,0.06
3/5/2016,40,47,36,0.41
3/6/2016,36,43,32,0.22
3/7/2016,35,39,30,0.02
3/8/2016,36,41,31,0.17
3/9/2016,33,42,21,0
3/10/2016,41,51,35,0.07
3/11/2016,42,52,32,0
3/12/2016,42,53,33,0
3/13/2016,41,48,34,0
3/14/2016,44,53,35,0
3/15/2016,41,53,30,0
3/16/2016,38,42,36,0.02
3/17/2016,43,57,30,0.03
3/18/2016,45,60,32,0
3/19/2016,45,59,32,0
3/20/2016,43,56,35,0
3/21/2016,43,54,35,0
3/22/2016,45,55,34,0
3/23/2016,46,53,40,0
3/24/2016,46,54,35,0
3/25/2016,45,50,40,0.05
3/26/2016,50,61,44,0.06
3/27/2016,48,53,40,0.09
3/28/2016,48,62,36,0.06
3/29/2016,50,59,42,0.03
3/30/2016,54,63,46,0.08
3/31/2016,52,62,42,0.1
4/1/2016,44,47,40,0.3
4/2/2016,47,50,44,0
4/3/2016,52,58,47,0.1
4/4/2016,51,59,45,0.3
4/5/2016,51,55,49,0.3
4/6/2016,51,62,41,0.32
4/7/2016,47,54,45,0.01
4/8/2016,44,54,34,0.01
4/9/2016,47,58,36,0
4/10/2016,53,65,38,0
4/11/2016,53,62,43,0
4/12/2016,50,66,42,0.02
4/13/2016,47,61,46,0.44
4/14/2016,54,62,46,0.31
4/15/2016,50,60,50,0.18
4/16/2016,52,63,50,0.44
4/17/2016,46,49,44,0.63
4/18/2016,44,56,37,0.13
4/19/2016,49,62,32,0.02
4/20/2016,55,68,42,0
4/21/2016,58,69,46,0
4/22/2016,53,71,53,0
4/23/2016,46,56,45,0.71
4/24/2016,43,51,35,0.09
4/25/2016,41,47,33,0.02
4/26/2016,44,52,40,0.02
4/27/2016,42,54,29,0.02
